year,temp
85754,-3.54924909987
85755,-3.5506142825
85756,-3.55174814184
85757,-3.55265067788
85758,-3.55332189063
85759,-3.55376178007
85760,-3.55397034621
85761,-3.55394758906
85762,-3.5536935086
85763,-3.55320810485
85764,-3.5524913778
85765,-3.55154332745
85766,-3.5503639538
85767,-3.54895325685
85768,-3.5473112366
85769,-3.54543789306
85770,-3.54333322621
85771,-3.54099723607
85772,-3.53842992263
85773,-3.53563128588
85774,-3.53260132584
85775,-3.52934004251
85776,-3.52584743587
85777,-3.52212350593
85778,-3.51816825269
85779,-3.51398167616
85780,-3.50956377633
85781,-3.50508607757
85782,-3.50072010427
85783,-3.49646585643
85784,-3.49232333405
85785,-3.48829253712
85786,-3.48437346565
85787,-3.48056611964
85788,-3.47687049908
85789,-3.47328660398
85790,-3.46981443434
85791,-3.46645399015
85792,-3.46320527143
85793,-3.46006827815
85794,-3.45704301034
85795,-3.45412946798
85796,-3.45132765108
85797,-3.44863755964
85798,-3.44605919365
85799,-3.44359255312
85800,-3.44123763805
85801,-3.43899444843
85802,-3.43686298427
85803,-3.43484324557
85804,-3.43293523232
85805,-3.43113894453
85806,-3.4294543822
85807,-3.42788154533
85808,-3.42642043391
85809,-3.42507104795
85810,-3.42383338745
85811,-3.4227074524
85812,-3.42169324281
85813,-3.42079075868
85814,-3.42
85815,-3.41932096678
85816,-3.41875365902
85817,-3.41829807671
85818,-3.41795421986
85819,-3.41772208847
85820,-3.41760168254
85821,-3.41759300206
85822,-3.41769604704
85823,-3.41791081748
85824,-3.41823731337
85825,-3.41867553472
85826,-3.41922548153
85827,-3.41988715379
85828,-3.42066055151
85829,-3.42154567469
85830,-3.42254252332
85831,-3.42365109742
85832,-3.42487139696
85833,-3.42620342197
85834,-3.42764717243
85835,-3.42920264835
85836,-3.43086984973
85837,-3.43264877656
85838,-3.43453942885
85839,-3.4365418066
85840,-3.4386559098
85841,-3.44088173846
85842,-3.44321929258
85843,-3.44566857216
85844,-3.44822957719
85845,-3.45090230768
85846,-3.45368676362
85847,-3.45658294502
85848,-3.45957046209
85849,-3.46252697611
85850,-3.46543209727
85851,-3.46828582558
85852,-3.47108816104
85853,-3.47383910365
85854,-3.47653865342
85855,-3.47918681033
85856,-3.4817835744
85857,-3.48432894561
85858,-3.48682292398
85859,-3.48926550949
85860,-3.49165670216
85861,-3.49399650198
85862,-3.49628490895
85863,-3.49852192307
85864,-3.50070754434
85865,-3.50284177276
85866,-3.50492460833
85867,-3.50695605106
85868,-3.50893610093
85869,-3.51086475795
85870,-3.51274202213
85871,-3.51456789346
85872,-3.51634237193
85873,-3.51806545756
85874,-3.51973715034
85875,-3.52135745026
85876,-3.52292635734
85877,-3.52444387157
85878,-3.52590999295
85879,-3.52732472149
85880,-3.52868805717
85881,-3.53
85882,-3.53126054998
85883,-3.53246970712
85884,-3.5336274714
85885,-3.53473384284
85886,-3.53578882142
85887,-3.53679240716
85888,-3.53774460005
85889,-3.53864540009
85890,-3.53949480728
85891,-3.54029282161
85892,-3.54103944311
85893,-3.54173467175
85894,-3.54237850754
85895,-3.54297095048
85896,-3.54351200057
85897,-3.54400165782
85898,-3.54443992221
85899,-3.54482679376
85900,-3.54516227245
85901,-3.5454463583
85902,-3.5456790513
85903,-3.54586035145
85904,-3.54599025874
85905,-3.54606877319
85906,-3.54609589479
85907,-3.54607162355
85908,-3.54599595945
85909,-3.5458689025
85910,-3.5456904527
85911,-3.54546061006
85912,-3.54517937456
85913,-3.54484674622
85914,-3.54446272502
85915,-3.54402731098
85916,-3.54355032719
85917,-3.54304159677
85918,-3.54250111972
85919,-3.54192889603
85920,-3.5413249257
85921,-3.54068920874
85922,-3.54002174514
85923,-3.53932253491
85924,-3.53859157805
85925,-3.53782887454
85926,-3.53703442441
85927,-3.53620822764
85928,-3.53535028423
85929,-3.53446059419
85930,-3.53353915751
85931,-3.5325859742
85932,-3.53160104425
85933,-3.53058436767
85934,-3.52953594446
85935,-3.5284557746
85936,-3.52734385812
85937,-3.526200195
85938,-3.52502478524
85939,-3.52381762885
85940,-3.52257872582
85941,-3.52130807616
85942,-3.52000567986
85943,-3.51867153693
85944,-3.51730564736
85945,-3.51590801116
85946,-3.51447862832
85947,-3.51301749885
85948,-3.51152462274
85949,-3.51
85950,-3.50844363062
85951,-3.50685551461
85952,-3.50523565196
85953,-3.50358404268
85954,-3.50190068676
85955,-3.50018558421
85956,-3.49843873502
85957,-3.4966601392
85958,-3.49484979674
85959,-3.49300770765
85960,-3.49113387192
85961,-3.48922828956
85962,-3.48729096056
85963,-3.48532188492
85964,-3.48332106266
85965,-3.48128849375
85966,-3.47922417821
85967,-3.47712811604
85968,-3.47500030723
85969,-3.47284075179
85970,-3.47064944971
85971,-3.468426401
85972,-3.46617160565
85973,-3.46388506366
85974,-3.46156677504
85975,-3.45921673979
85976,-3.4568349579
85977,-3.45442142938
85978,-3.45197615422
85979,-3.44949913242
85980,-3.44699036399
85981,-3.44444984893
85982,-3.44187758723
85983,-3.43928348501
85984,-3.43672697898
85985,-3.43421797524
85986,-3.43175647381
85987,-3.42934247467
85988,-3.42697597783
85989,-3.4246569833
85990,-3.42238549106
85991,-3.42016150112
85992,-3.41798501348
85993,-3.41585602814
85994,-3.4137745451
85995,-3.41174056436
85996,-3.40975408592
85997,-3.40781510978
85998,-3.40592363594
85999,-3.4040796644
86000,-3.40228319515
86001,-3.40053422821
86002,-3.39883276357
86003,-3.39717880122
86004,-3.39557234118
86005,-3.39401338343
86006,-3.39250192799
86007,-3.39103797484
86008,-3.38962152399
86009,-3.38825257544
86010,-3.3869311292
86011,-3.38565718525
86012,-3.3844307436
86013,-3.38325180425
86014,-3.3821203672
86015,-3.38103643245
86016,-3.38
86017,-3.37901106985
86018,-3.378069642
86019,-3.37717571644
86020,-3.37632929319
86021,-3.37553037224
86022,-3.37477895359
86023,-3.37407503723
86024,-3.37341862318
86025,-3.37280971142
86026,-3.37224830197
86027,-3.37173439481
86028,-3.37126798995
86029,-3.3708490874
86030,-3.37047768714
86031,-3.37015378918
86032,-3.36987739352
86033,-3.36964850016
86034,-3.3694671091
86035,-3.36933322034
86036,-3.36924683388
86037,-3.36920794972
86038,-3.36921656786
86039,-3.3692726883
86040,-3.36937631103
86041,-3.36952743607
86042,-3.36972606341
86043,-3.36997219304
86044,-3.37026582498
86045,-3.37060695921
86046,-3.37099559575
86047,-3.37143173458
86048,-3.37191537571
86049,-3.37244651915
86050,-3.37301652838
86051,-3.37357358438
86052,-3.37410905066
86053,-3.3746229272
86054,-3.37511521402
86055,-3.37558591111
86056,-3.37603501848
86057,-3.37646253611
86058,-3.37686846402
86059,-3.3772528022
86060,-3.37761555065
86061,-3.37795670937
86062,-3.37827627836
86063,-3.37857425763
86064,-3.37885064716
86065,-3.37910544697
86066,-3.37933865705
86067,-3.37955027741
86068,-3.37974030803
86069,-3.37990874893
86070,-3.38005560009
86071,-3.38018086153
86072,-3.38028453324
86073,-3.38036661523
86074,-3.38042710748
86075,-3.38046601001
86076,-3.3804833228
86077,-3.38047904587
86078,-3.38045317922
86079,-3.38040572283
86080,-3.38033667671
86081,-3.38024604087
86082,-3.3801338153
86083,-3.38
86084,-3.37984459497
86085,-3.37966760022
86086,-3.37946901573
86087,-3.37924884152
86088,-3.37900707758
86089,-3.37874372391
86090,-3.37845878051
86091,-3.37815224739
86092,-3.37782412453
86093,-3.37747441195
86094,-3.37710310964
86095,-3.3767102176
86096,-3.37629573583
86097,-3.37585966434
86098,-3.37540200311
86099,-3.37492275216
86100,-3.37442191148
86101,-3.37389948107
86102,-3.37335546094
86103,-3.37278985107
86104,-3.37220265148
86105,-3.37159386216
86106,-3.37096348311
86107,-3.37031151433
86108,-3.36963795583
86109,-3.36894280759
86110,-3.36822606963
86111,-3.36748774194
86112,-3.36672782452
86113,-3.36594631737
86114,-3.3651432205
86115,-3.36431853389
86116,-3.36347225756
86117,-3.36261734473
86118,-3.36183151474
86119,-3.36112772082
86120,-3.36050596297
86121,-3.35996624119
86122,-3.35950855548
86123,-3.35913290584
86124,-3.35883929227
86125,-3.35862771477
86126,-3.35849817333
86127,-3.35845066797
86128,-3.35848519868
86129,-3.35860176546
86130,-3.35880036831
86131,-3.35908100723
86132,-3.35944368222
86133,-3.35988839328
86134,-3.36041514041
86135,-3.36102392361
86136,-3.36171474288
86137,-3.36248759822
86138,-3.36334248963
86139,-3.36427941711
86140,-3.36529838066
86141,-3.36639938028
86142,-3.36758241597
86143,-3.36884748773
86144,-3.37019459555
86145,-3.37162373945
86146,-3.37313491942
86147,-3.37472813546
86148,-3.37640338757
86149,-3.37816067575
86150,-3.38
86151,-3.38192136032
86152,-3.38392475671
86153,-3.38601018917
86154,-3.3881776577
86155,-3.3904271623
86156,-3.39275870296
86157,-3.3951722797
86158,-3.39766789251
86159,-3.40024554139
86160,-3.40290522634
86161,-3.40564694736
86162,-3.40847070445
86163,-3.41137649761
86164,-3.41436432684
86165,-3.41743419213
86166,-3.4205860935
86167,-3.42382003094
86168,-3.42713600445
86169,-3.43053401403
86170,-3.43401405968
86171,-3.4375761414
86172,-3.44122025918
86173,-3.44494641304
86174,-3.44875460297
86175,-3.45264482897
86176,-3.45661709104
86177,-3.46067138918
86178,-3.46480772339
86179,-3.46902609366
86180,-3.47332650001
86181,-3.47770894243
86182,-3.48217342092
86183,-3.48671993548
86184,-3.49134848611
86185,-3.49600065527
86186,-3.50061802544
86187,-3.50520059661
86188,-3.50974836878
86189,-3.51426134195
86190,-3.51873951613
86191,-3.52318289131
86192,-3.52759146749
86193,-3.53196524467
86194,-3.53630422285
86195,-3.54060840204
86196,-3.54487778223
86197,-3.54911236342
86198,-3.55331214562
86199,-3.55747712882
86200,-3.56160731302
86201,-3.56570269822
86202,-3.56976328442
86203,-3.57378907163
86204,-3.57778005984
86205,-3.58173624905
86206,-3.58565763926
86207,-3.58954423048
86208,-3.59339602269
86209,-3.59721301591
86210,-3.60099521014
86211,-3.60474260536
86212,-3.60845520159
86213,-3.61213299882
86214,-3.61577599705
86215,-3.61938419628
86216,-3.62295759652
86217,-3.62649619776
86218,-3.63
86219,-3.63346900324
86220,-3.63690320749
86221,-3.64030261274
86222,-3.64366721899
86223,-3.64699702624
86224,-3.6502920345
86225,-3.65355224375
86226,-3.65677765401
86227,-3.65996826527
86228,-3.66312407754
86229,-3.66624509081
86230,-3.66933130507
86231,-3.67238272035
86232,-3.67539933662
86233,-3.67838115389
86234,-3.68132817217
86235,-3.68424039145
86236,-3.68711781174
86237,-3.68996043302
86238,-3.69276825531
86239,-3.6955412786
86240,-3.69827950289
86241,-3.70098292819
86242,-3.70365155448
86243,-3.70628538178
86244,-3.70888441008
86245,-3.71144863939
86246,-3.71397806969
86247,-3.716472701
86248,-3.71893253331
86249,-3.72135756662
86250,-3.72374780094
86251,-3.72610323626
86252,-3.72842387258
86253,-3.73068668213
86254,-3.73286863714
86255,-3.73496973761
86256,-3.73698998354
86257,-3.73892937493
86258,-3.74078791177
86259,-3.74256559408
86260,-3.74426242185
86261,-3.74587839507
86262,-3.74741351376
86263,-3.7488677779
86264,-3.7502411875
86265,-3.75153374257
86266,-3.75274544309
86267,-3.75387628907
86268,-3.75492628051
86269,-3.75589541741
86270,-3.75678369977
86271,-3.75759112759
86272,-3.75831770087
86273,-3.75896341961
86274,-3.75952828381
86275,-3.76001229346
86276,-3.76041544858
86277,-3.76073774915
86278,-3.76097919519
86279,-3.76113978668
86280,-3.76121952363
86281,-3.76121840605
86282,-3.76113643392
86283,-3.76097360725
86284,-3.76072992604
86285,-3.76040539029
86286,-3.76
86287,-3.75951375517
86288,-3.7589466558
86289,-3.75829870188
86290,-3.75756989343
86291,-3.75676023044
86292,-3.7558697129
86293,-3.75489834083
86294,-3.75384611421
86295,-3.75271303305
86296,-3.75149909736
86297,-3.75020430712
86298,-3.74882866234
86299,-3.74737216302
86300,-3.74583480916
86301,-3.74421660076
86302,-3.74251753782
86303,-3.74073762034
86304,-3.73887684832
86305,-3.73693522175
86306,-3.73491274065
86307,-3.732809405
86308,-3.73062521482
86309,-3.72836017009
86310,-3.72601427083
86311,-3.72358751702
86312,-3.72107990867
86313,-3.71849144578
86314,-3.71582212836
86315,-3.71307195639
86316,-3.71024092988
86317,-3.70732904882
86318,-3.70433631323
86319,-3.7012627231
86320,-3.69810827843
86321,-3.69489466282
86322,-3.69175197791
86323,-3.6887019073
86324,-3.685744451
86325,-3.682879609
86326,-3.6801073813
86327,-3.67742776791
86328,-3.67484076882
86329,-3.67234638403
86330,-3.66994461354
86331,-3.66763545736
86332,-3.66541891549
86333,-3.66329498791
86334,-3.66126367464
86335,-3.65932497567
86336,-3.65747889101
86337,-3.65572542065
86338,-3.65406456459
86339,-3.65249632283
86340,-3.65102069538
86341,-3.64963768223
86342,-3.64834728339
86343,-3.64714949885
86344,-3.64604432861
86345,-3.64503177267
86346,-3.64411183104
86347,-3.64328450371
86348,-3.64254979069
86349,-3.64190769196
86350,-3.64135820755
86351,-3.64090133743
86352,-3.64053708162
86353,-3.64026544011
86354,-3.6400864129
86355,-3.64
86356,-3.6400062014
86357,-3.6401050171
86358,-3.64029644711
86359,-3.64058049142
86360,-3.64095715004
86361,-3.64142642295
86362,-3.64198831017
86363,-3.6426428117
86364,-3.64338992752
86365,-3.64422965765
86366,-3.64516200209
86367,-3.64618696082
86368,-3.64730453386
86369,-3.64851472121
86370,-3.64981752285
86371,-3.6512129388
86372,-3.65270096905
86373,-3.65428161361
86374,-3.65595487247
86375,-3.65772074563
86376,-3.6595792331
86377,-3.66153033487
86378,-3.66357405094
86379,-3.66571038131
86380,-3.66793932599
86381,-3.67026088498
86382,-3.67267505826
86383,-3.67518184585
86384,-3.67778124774
86385,-3.68047326394
86386,-3.68325789444
86387,-3.68613513924
86388,-3.68910499834
86389,-3.69216747175
86390,-3.69526079728
86391,-3.69832321276
86392,-3.70135471819
86393,-3.70435531356
86394,-3.70732499888
86395,-3.71026377415
86396,-3.71317163936
86397,-3.71604859452
86398,-3.71889463963
86399,-3.72170977469
86400,-3.72449399969
86401,-3.72724731463
86402,-3.72996971953
86403,-3.73266121437
86404,-3.73532179916
86405,-3.73795147389
86406,-3.74055023857
86407,-3.7431180932
86408,-3.74565503777
86409,-3.74816107229
86410,-3.75063619676
86411,-3.75308041118
86412,-3.75549371554
86413,-3.75787610985
86414,-3.7602275941
86415,-3.7625481683
86416,-3.76483783245
86417,-3.76709658655
86418,-3.76932443059
86419,-3.77152136458
86420,-3.77368738851
86421,-3.7758225024
86422,-3.77792670622
86423,-3.78
86424,-3.78204238372
86425,-3.78405385739
86426,-3.78603442101
86427,-3.78798407457
86428,-3.78990281808
86429,-3.79179065153
86430,-3.79364757494
86431,-3.79547358829
86432,-3.79726869158
86433,-3.79903288483
86434,-3.80076616802
86435,-3.80246854115
86436,-3.80414000424
86437,-3.80578055727
86438,-3.80739020024
86439,-3.80896893317
86440,-3.81051675604
86441,-3.81203366885
86442,-3.81351967162
86443,-3.81497476433
86444,-3.81639894698
86445,-3.81779221959
86446,-3.81915458214
86447,-3.82048603464
86448,-3.82178657708
86449,-3.82305620947
86450,-3.82429493181
86451,-3.82550274409
86452,-3.82667964632
86453,-3.8278256385
86454,-3.82894072063
86455,-3.8300248927
86456,-3.83107815471
86457,-3.83210050668
86458,-3.83310488505
86459,-3.83416890863
86460,-3.83530551387
86461,-3.83651470077
86462,-3.83779646934
86463,-3.83915081957
86464,-3.84057775146
86465,-3.84207726502
86466,-3.84364936024
86467,-3.84529403713
86468,-3.84701129568
86469,-3.84880113589
86470,-3.85066355777
86471,-3.85259856131
86472,-3.85460614651
86473,-3.85668631338
86474,-3.85883906191
86475,-3.86106439211
86476,-3.86336230397
86477,-3.86573279749
86478,-3.86817587268
86479,-3.87069152953
86480,-3.87327976805
86481,-3.87594058822
86482,-3.87867399007
86483,-3.88147997357
86484,-3.88435853874
86485,-3.88730968558
86486,-3.89033341407
86487,-3.89342972424
86488,-3.89659861606
86489,-3.89984008955
86490,-3.9031541447
86491,-3.90654078152
86492,-3.91
86493,-3.91353180014
86494,-3.91713618195
86495,-3.92081314542
86496,-3.92456269056
86497,-3.92838481736
86498,-3.93227952582
86499,-3.93624681595
86500,-3.94028668774
86501,-3.94439914119
86502,-3.94858417631
86503,-3.95284179309
86504,-3.95717199154
86505,-3.96157477165
86506,-3.96605013342
86507,-3.97059807686
86508,-3.97521860196
86509,-3.97991170873
86510,-3.98467739716
86511,-3.98951566725
86512,-3.994426519
86513,-3.99940995242
86514,-4.00446596751
86515,-4.00959456426
86516,-4.01479574267
86517,-4.02006950274
86518,-4.02541584448
86519,-4.03083476788
86520,-4.03632627295
86521,-4.04189035968
86522,-4.04752702808
86523,-4.05323627813
86524,-4.05901810986
86525,-4.06487252324
86526,-4.07079951829
86527,-4.076799095
86528,-4.08287736707
86529,-4.08904044819
86530,-4.09528833835
86531,-4.10162103755
86532,-4.10803854581
86533,-4.11454086311
86534,-4.12112798946
86535,-4.12779992485
86536,-4.13455666929
86537,-4.14139822277
86538,-4.14832458531
86539,-4.15533575688
86540,-4.16243173751
86541,-4.16961252718
86542,-4.1768781259
86543,-4.18422853366
86544,-4.19166375047
86545,-4.19918377633
86546,-4.20678861123
86547,-4.21447825518
86548,-4.22225270818
86549,-4.23011197022
86550,-4.23805604131
86551,-4.24608492145
86552,-4.25419861063
86553,-4.26239710886
86554,-4.27068041613
86555,-4.27904853245
86556,-4.28750145782
86557,-4.29603919223
86558,-4.30466173569
86559,-4.3133690882
86560,-4.32216124975
86561,-4.33103822035
86562,-4.34
86563,-4.34904658869
86564,-4.35817798643
86565,-4.36739419322
86566,-4.37669520905
86567,-4.38608103393
86568,-4.39555166785
86569,-4.40510711082
86570,-4.41474736284
86571,-4.4244724239
86572,-4.43428229401
86573,-4.44417697317
86574,-4.45415646137
86575,-4.46422075862
86576,-4.47436986491
86577,-4.48460378026
86578,-4.49492250464
86579,-4.50532603808
86580,-4.51581438056
86581,-4.52638753209
86582,-4.53704549266
86583,-4.54778826228
86584,-4.55861584095
86585,-4.56952822866
86586,-4.58052542542
86587,-4.59160743123
86588,-4.60277424608
86589,-4.61402586998
86590,-4.62536230292
86591,-4.63678354491
86592,-4.64828959595
86593,-4.65988045604
86594,-4.67155612517
86595,-4.68331660334
86596,-4.69516189057
86597,-4.70709198684
86598,-4.71910689215
86599,-4.73114031281
86600,-4.74279448659
86601,-4.75400311978
86602,-4.76476621239
86603,-4.77508376441
86604,-4.78495577585
86605,-4.7943822467
86606,-4.80336317696
86607,-4.81189856664
86608,-4.81998841573
86609,-4.82763272424
86610,-4.83483149217
86611,-4.8415847195
86612,-4.84789240626
86613,-4.85375455242
86614,-4.85917115801
86615,-4.864142223
86616,-4.86866774741
86617,-4.87274773124
86618,-4.87638217448
86619,-4.87957107713
86620,-4.8823144392
86621,-4.88461226069
86622,-4.88646454159
86623,-4.8878712819
86624,-4.88883248163
86625,-4.88934814077
86626,-4.88941825933
86627,-4.8890428373
86628,-4.88822187469
86629,-4.88695537149
86630,-4.8852433277
86631,-4.88308574333
86632,-4.88048261838
86633,-4.87743395284
86634,-4.87393974671
86635,-4.87
86636,-4.8656147127
86637,-4.86078388482
86638,-4.85550751635
86639,-4.8497856073
86640,-4.84361815766
86641,-4.83700516744
86642,-4.82994663663
86643,-4.82244256524
86644,-4.81449295326
86645,-4.80609780069
86646,-4.79725710754
86647,-4.7879708738
86648,-4.77823909948
86649,-4.76806178458
86650,-4.75743892908
86651,-4.74637053301
86652,-4.73485659634
86653,-4.72289711909
86654,-4.71049210126
86655,-4.69764154284
86656,-4.68434544384
86657,-4.67060380425
86658,-4.65641662407
86659,-4.64178390331
86660,-4.62670564196
86661,-4.61118184003
86662,-4.59521249752
86663,-4.57879761441
86664,-4.56193719073
86665,-4.54463122645
86666,-4.52687972159
86667,-4.50868267615
86668,-4.49004009012
86669,-4.47095196351
86670,-4.45141829631
86671,-4.43143908852
86672,-4.41145765992
86673,-4.39191733027
86674,-4.37281809958
86675,-4.35415996784
86676,-4.33594293506
86677,-4.31816700123
86678,-4.30083216635
86679,-4.28393843043
86680,-4.26748579346
86681,-4.25147425545
86682,-4.23590381639
86683,-4.22077447628
86684,-4.20608623513
86685,-4.19183909293
86686,-4.17803304969
86687,-4.1646681054
86688,-4.15174426007
86689,-4.13926151369
86690,-4.12721986626
86691,-4.11561931779
86692,-4.10445986827
86693,-4.09374151771
86694,-4.0834642661
86695,-4.07362811344
86696,-4.06423305974
86697,-4.05527910499
86698,-4.0467662492
86699,-4.03869449236
86700,-4.03106383448
86701,-4.02387427555
86702,-4.01712581557
86703,-4.01081845455
86704,-4.00495219248
86705,-3.99952702937
86706,-3.99454296521
86707,-3.99
86708,-3.98589813375
86709,-3.98223736645
86710,-3.97901769811
86711,-3.97623912872
86712,-3.97390165828
86713,-3.9720052868
86714,-3.97055001428
86715,-3.9695358407
86716,-3.96896276609
86717,-3.96883079042
86718,-3.96913991371
86719,-3.96989013596
86720,-3.97108145715
86721,-3.97271387731
86722,-3.97478739641
86723,-3.97730201447
86724,-3.98025773149
86725,-3.98365454746
86726,-3.98749246238
86727,-3.99177147626
86728,-3.99649158909
86729,-4.00165280088
86730,-4.00725511162
86731,-4.01329852131
86732,-4.01978302996
86733,-4.02670863756
86734,-4.03407534412
86735,-4.04188314963
86736,-4.05013205409
86737,-4.05882205751
86738,-4.06795315988
86739,-4.07752536121
86740,-4.08753866149
86741,-4.09799306073
86742,-4.10888855892
86743,-4.11988383089
86744,-4.13063755147
86745,-4.14114972066
86746,-4.15142033845
86747,-4.16144940486
86748,-4.17123691987
86749,-4.18078288349
86750,-4.19008729572
86751,-4.19915015656
86752,-4.20797146601
86753,-4.21655122407
86754,-4.22488943073
86755,-4.23298608601
86756,-4.24084118989
86757,-4.24845474238
86758,-4.25582674348
86759,-4.26295719319
86760,-4.26984609151
86761,-4.27649343843
86762,-4.28289923396
86763,-4.28906347811
86764,-4.29498617086
86765,-4.30066731222
86766,-4.30610690219
86767,-4.31130494076
86768,-4.31626142795
86769,-4.32097636374
86770,-4.32544974814
86771,-4.32968158115
86772,-4.33367186277
86773,-4.337420593
86774,-4.34092777184
86775,-4.34419339928
86776,-4.34721747534
86777,-4.35
86778,-4.35254097327
86779,-4.35484039515
86780,-4.35689826564
86781,-4.35871458474
86782,-4.36028935244
86783,-4.36162256875
86784,-4.36271423368
86785,-4.36356434721
86786,-4.36417290935
86787,-4.36453992009
86788,-4.36466537945
86789,-4.36454928742
86790,-4.36419164399
86791,-4.36359244917
86792,-4.36275170296
86793,-4.36166940536
86794,-4.36034555637
86795,-4.35878015599
86796,-4.35697320421
86797,-4.35492470105
86798,-4.35263464649
86799,-4.35010304054
86800,-4.3473298832
86801,-4.34431517447
86802,-4.34105891434
86803,-4.33756110283
86804,-4.33382173992
86805,-4.32984082562
86806,-4.32561835994
86807,-4.32115434285
86808,-4.31644877438
86809,-4.31150165452
86810,-4.30631298326
86811,-4.30088276062
86812,-4.29521098658
86813,-4.28933928902
86814,-4.28351743518
86815,-4.27778705293
86816,-4.27214814227
86817,-4.2666007032
86818,-4.26114473571
86819,-4.25578023982
86820,-4.25050721551
86821,-4.24532566279
86822,-4.24023558166
86823,-4.23523697212
86824,-4.23032983417
86825,-4.22551416781
86826,-4.22078997303
86827,-4.21615724985
86828,-4.21161599825
86829,-4.20716621825
86830,-4.20280790983
86831,-4.198541073
86832,-4.19436570776
86833,-4.19028181411
86834,-4.18628939204
86835,-4.18238844157
86836,-4.17857896269
86837,-4.17486095539
86838,-4.17123441968
86839,-4.16769935556
86840,-4.16425576303
86841,-4.16090364209
86842,-4.15764299274
86843,-4.15447381498
86844,-4.15139610881
86845,-4.14840987422
86846,-4.14551511123
86847,-4.14271181982
86848,-4.14
86849,-4.13737965177
86850,-4.13485077513
86851,-4.13241337008
86852,-4.13006743662
86853,-4.12781297474
86854,-4.12564998446
86855,-4.12357846576
86856,-4.12159841865
86857,-4.11970984314
86858,-4.11791273921
86859,-4.11620710687
86860,-4.11459294611
86861,-4.11307025695
86862,-4.11163903938
86863,-4.11029929339
86864,-4.109051019
86865,-4.10789421619
86866,-4.10682888497
86867,-4.10585502534
86868,-4.1049726373
86869,-4.10418172085
86870,-4.10348227599
86871,-4.10287430271
86872,-4.10235780103
86873,-4.10193277093
86874,-4.10159921242
86875,-4.10135712551
86876,-4.10120651018
86877,-4.10114736644
86878,-4.10117969428
86879,-4.10130349372
86880,-4.10151876475
86881,-4.10182550736
86882,-4.10222372157
86883,-4.10271340736
86884,-4.10328241196
86885,-4.10385781867
86886,-4.10442747472
86887,-4.1049913801
86888,-4.10554953481
86889,-4.10610193886
86890,-4.10664859224
86891,-4.10718949495
86892,-4.10772464699
86893,-4.10825404837
86894,-4.10877769908
86895,-4.10929559912
86896,-4.1098077485
86897,-4.11031414721
86898,-4.11081479525
86899,-4.11130969262
86900,-4.11179883933
86901,-4.11228223537
86902,-4.11275988074
86903,-4.11323177545
86904,-4.11369791949
86905,-4.11415831286
86906,-4.11461295556
86907,-4.1150618476
86908,-4.11550498897
86909,-4.11594237967
86910,-4.11637401971
86911,-4.11679990907
86912,-4.11722004777
86913,-4.11763443581
86914,-4.11804307317
86915,-4.11844595987
86916,-4.11884309591
86917,-4.11923448127
86918,-4.11962011597
86919,-4.12
86920,-4.12037413336
86921,-4.12074251606
86922,-4.12110514809
86923,-4.12146202945
86924,-4.12181316015
86925,-4.12215854017
86926,-4.12249816953
86927,-4.12283204823
86928,-4.12316017625
86929,-4.12348255361
86930,-4.12379918031
86931,-4.12411005633
86932,-4.12441518169
86933,-4.12471455638
86934,-4.1250081804
86935,-4.12529605376
86936,-4.12557817645
86937,-4.12585454847
86938,-4.12612516982
86939,-4.12639004051
86940,-4.12664916053
86941,-4.12690252988
86942,-4.12715014857
86943,-4.12739201659
86944,-4.12762813394
86945,-4.12785850062
86946,-4.12808311664
86947,-4.12830198199
86948,-4.12851509667
86949,-4.12872246069
86950,-4.12892407404
86951,-4.12911993672
86952,-4.12931004873
86953,-4.12949441008
86954,-4.12967302076
86955,-4.12987665508
86956,-4.13013608735
86957,-4.13045131756
86958,-4.13082234572
86959,-4.13124917182
86960,-4.13173179587
86961,-4.13227021787
86962,-4.13286443781
86963,-4.1335144557
86964,-4.13422027154
86965,-4.13498188532
86966,-4.13579929705
86967,-4.13667250673
86968,-4.13760151435
86969,-4.13858631992
86970,-4.13962692343
86971,-4.14072332489
86972,-4.1418755243
86973,-4.14308352165
86974,-4.14434731695
86975,-4.1456669102
86976,-4.14704230139
86977,-4.14847349053
86978,-4.14996047761
86979,-4.15150326264
86980,-4.15310184562
86981,-4.15475622654
86982,-4.15646640541
86983,-4.15823238223
86984,-4.16005415699
86985,-4.1619317297
86986,-4.16386510036
86987,-4.16585426896
86988,-4.16789923551
86989,-4.17
86990,-4.17215656244
86991,-4.17436892283
86992,-4.17663708116
86993,-4.17896103744
86994,-4.18134079167
86995,-4.18377634384
86996,-4.18626769396
86997,-4.18881484202
86998,-4.19141778803
86999,-4.19407653199
87000,-4.19679107389
87001,-4.19956141374
87002,-4.20238755154
87003,-4.20526948728
87004,-4.20820722097
87005,-4.21120075261
87006,-4.21425008219
87007,-4.21735520972
87008,-4.22051613519
87009,-4.22373285861
87010,-4.22700537998
87011,-4.23033369929
87012,-4.23371781655
87013,-4.23715773176
87014,-4.24065344491
87015,-4.24420495601
87016,-4.24781226505
87017,-4.25147537204
87018,-4.25519427698
87019,-4.25896897986
87020,-4.26279948069
87021,-4.26668577947
87022,-4.27062787619
87023,-4.27462577086
87024,-4.27867946348
87025,-4.28277669976
87026,-4.28684395402
87027,-4.29086897198
87028,-4.29485175364
87029,-4.298792299
87030,-4.30269060806
87031,-4.30654668081
